Device EUI/Group,Gateway ID,Frequency,Datarate,RSSI/SNR,Size,Fcnt,Type,Time,Details
24E124746E228250,24E124FFFEFAB29D,471900000,SF7BW125, -56/13.8,14,18,UpUnc,2026-07-15T12:06:56+08:00,"Dev Addr/Multicast Addr: 06d5c9db
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124746E228250
Class Type: Class A
Immediately: -
Timestamp: 3652729765
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 18
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 13.8
RSSI: -56
Power: -
Payload(b64): A5c0AAAABJhHAAln//8=
Payload(hex): 039734000000049847000967ffff
JSON: {""current"":0.71,""temperature_sensor_status"":2,""total_current"":0.52}
MIC: ae44379e"
24E124746E228250,24E124FFFEFAB29D,473300000,SF7BW125, -45/14.0,14,17,UpUnc,2026-07-15T12:05:56+08:00,"Dev Addr/Multicast Addr: 06d5c9db
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124746E228250
Class Type: Class A
Immediately: -
Timestamp: 3592730801
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 17
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 14.0
RSSI: -45
Power: -
Payload(b64): A5czAAAABJhDAAln//8=
Payload(hex): 039733000000049843000967ffff
JSON: {""current"":0.67,""temperature_sensor_status"":2,""total_current"":0.51}
MIC: b40e0fae"
24E124746E228250,24E124FFFEFAB29D,472300000,SF7BW125, -50/12.0,14,16,UpUnc,2026-07-15T12:04:56+08:00,"Dev Addr/Multicast Addr: 06d5c9db
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124746E228250
Class Type: Class A
Immediately: -
Timestamp: 3532731859
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 16
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 12.0
RSSI: -50
Power: -
Payload(b64): A5cyAAAABJhHAAln//8=
Payload(hex): 039732000000049847000967ffff
JSON: {""current"":0.71,""temperature_sensor_status"":2,""total_current"":0.5}
MIC: 0a0c424a"
24E124746E228250,24E124FFFEFAB29D,472100000,SF7BW125, -50/13.5,14,15,UpUnc,2026-07-15T12:03:56+08:00,"Dev Addr/Multicast Addr: 06d5c9db
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124746E228250
Class Type: Class A
Immediately: -
Timestamp: 3472732987
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 15
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 13.5
RSSI: -50
Power: -
Payload(b64): A5cwAAAABJhKAAln//8=
Payload(hex): 03973000000004984a000967ffff
JSON: {""current"":0.74,""temperature_sensor_status"":2,""total_current"":0.48}
MIC: 8c5d02bc"
24E124746E228250,24E124FFFEFAB29D,472700000,SF7BW125, -49/14.0,14,14,UpUnc,2026-07-15T12:02:56+08:00,"Dev Addr/Multicast Addr: 06d5c9db
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124746E228250
Class Type: Class A
Immediately: -
Timestamp: 3412734280
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 14
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 14.0
RSSI: -49
Power: -
Payload(b64): A5cvAAAABJhQAAln//8=
Payload(hex): 03972f000000049850000967ffff
JSON: {""current"":0.8,""temperature_sensor_status"":2,""total_current"":0.47}
MIC: 3331138d"
24E124746E228250,24E124FFFEFAB29D,472300000,SF7BW125, -49/11.5,14,13,UpUnc,2026-07-15T12:01:56+08:00,"Dev Addr/Multicast Addr: 06d5c9db
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124746E228250
Class Type: Class A
Immediately: -
Timestamp: 3352746955
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 13
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 11.5
RSSI: -49
Power: -
Payload(b64): A5cuAAAABJhPAAln//8=
Payload(hex): 03972e00000004984f000967ffff
JSON: {""current"":0.79,""temperature_sensor_status"":2,""total_current"":0.46}
MIC: a8b964c3"
24E124746E228250,24E124FFFEFAB29D,473100000,SF7BW125, -48/14.0,14,12,UpUnc,2026-07-15T12:00:56+08:00,"Dev Addr/Multicast Addr: 06d5c9db
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124746E228250
Class Type: Class A
Immediately: -
Timestamp: 3292745373
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 12
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 14.0
RSSI: -48
Power: -
Payload(b64): A5csAAAABJhRAAln//8=
Payload(hex): 03972c000000049851000967ffff
JSON: {""current"":0.81,""temperature_sensor_status"":2,""total_current"":0.44}
MIC: 5b88b5ba"
24E124746E228250,24E124FFFEFAB29D,472900000,SF7BW125, -48/11.5,14,11,UpUnc,2026-07-15T11:59:57+08:00,"Dev Addr/Multicast Addr: 06d5c9db
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124746E228250
Class Type: Class A
Immediately: -
Timestamp: 3232747235
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 11
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 11.5
RSSI: -48
Power: -
Payload(b64): A5crAAAABJhPAAln//8=
Payload(hex): 03972b00000004984f000967ffff
JSON: {""current"":0.79,""temperature_sensor_status"":2,""total_current"":0.43}
MIC: 0d504f31"
24E124746E228250,24E124FFFEFAB29D,471900000,SF7BW125, -49/13.8,14,10,UpUnc,2026-07-15T11:58:57+08:00,"Dev Addr/Multicast Addr: 06d5c9db
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124746E228250
Class Type: Class A
Immediately: -
Timestamp: 3172748088
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 10
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 13.8
RSSI: -49
Power: -
Payload(b64): A5cqAAAABJhhAAln//8=
Payload(hex): 03972a000000049861000967ffff
JSON: {""current"":0.97,""temperature_sensor_status"":2,""total_current"":0.42}
MIC: c44ea771"
24E124746E228250,24E124FFFEFAB29D,503100000,SF7BW125, -/-,0,3,DnUnc,2026-07-15T11:55:06+08:00,"Dev Addr/Multicast Addr: 06d5c9db
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124746E228250
Class Type: Class A
Immediately: false
Timestamp: 2942680450
Type: DnUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 3
Port: -
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: -
RSSI: -
Power: 20
Payload(b64): 
Payload(hex): 
JSON: 
MIC: c23c31d1"
24E124746E228250,24E124FFFEFAB29D,473100000,SF7BW125, -48/13.2,14,9,UpUnc,2026-07-15T11:55:06+08:00,"Dev Addr/Multicast Addr: 06d5c9db
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124746E228250
Class Type: Class A
Immediately: -
Timestamp: 2941680450
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 9
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 13.2
RSSI: -48
Power: -
Payload(b64): A5ckAAAABJhkAAln//8=
Payload(hex): 039724000000049864000967ffff
JSON: {""current"":1,""temperature_sensor_status"":2,""total_current"":0.36}
MIC: 1c2a27df"
24E124746E228250,24E124FFFEFAB29D,472100000,SF7BW125, -50/13.5,14,8,UpUnc,2026-07-15T11:22:32+08:00,"Dev Addr/Multicast Addr: 06d5c9db
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124746E228250
Class Type: Class A
Immediately: -
Timestamp: 988177995
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 8
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 13.5
RSSI: -50
Power: -
Payload(b64): A5cCAAAABJgdAAln//8=
Payload(hex): 03970200000004981d000967ffff
JSON: {""current"":0.29,""temperature_sensor_status"":2,""total_current"":0.02}
MIC: 03a7d3a0"
24E124746E228250,24E124FFFEFAB29D,472500000,SF7BW125, -52/14.2,14,7,UpUnc,2026-07-15T11:19:32+08:00,"Dev Addr/Multicast Addr: 06d5c9db
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124746E228250
Class Type: Class A
Immediately: -
Timestamp: 808181386
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 7
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 14.2
RSSI: -52
Power: -
Payload(b64): A5cAAAAABJgdAAln//8=
Payload(hex): 03970000000004981d000967ffff
JSON: {""current"":0.29,""temperature_sensor_status"":2,""total_current"":0}
MIC: 4ca03ba2"
24E124746E228250,24E124FFFEFAB29D,472500000,SF7BW125, -58/13.5,14,6,UpUnc,2026-07-15T11:16:32+08:00,"Dev Addr/Multicast Addr: 06d5c9db
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124746E228250
Class Type: Class A
Immediately: -
Timestamp: 628188605
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 6
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 13.5
RSSI: -58
Power: -
Payload(b64): A5cAAAAABJgAAAln//8=
Payload(hex): 039700000000049800000967ffff
JSON: {""current"":0,""temperature_sensor_status"":2,""total_current"":0}
MIC: 2954562b"
24E124746E228250,24E124FFFEFAB29D,473100000,SF7BW125, -51/13.8,14,5,UpUnc,2026-07-15T11:13:32+08:00,"Dev Addr/Multicast Addr: 06d5c9db
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124746E228250
Class Type: Class A
Immediately: -
Timestamp: 448194386
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 5
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 13.8
RSSI: -51
Power: -
Payload(b64): A5cAAAAABJgAAAln//8=
Payload(hex): 039700000000049800000967ffff
JSON: {""current"":0,""temperature_sensor_status"":2,""total_current"":0}
MIC: 43219e47"
24E124746E228250,24E124FFFEFAB29D,472900000,SF7BW125, -49/11.2,14,4,UpUnc,2026-07-15T11:10:32+08:00,"Dev Addr/Multicast Addr: 06d5c9db
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124746E228250
Class Type: Class A
Immediately: -
Timestamp: 268192592
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 4
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 11.2
RSSI: -49
Power: -
Payload(b64): A5cAAAAABJgAAAln//8=
Payload(hex): 039700000000049800000967ffff
JSON: {""current"":0,""temperature_sensor_status"":2,""total_current"":0}
MIC: 7b897db2"
24E124746E228250,24E124FFFEFAB29D,503300000,SF7BW125, -/-,0,2,DnUnc,2026-07-15T11:07:32+08:00,"Dev Addr/Multicast Addr: 06d5c9db
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124746E228250
Class Type: Class A
Immediately: false
Timestamp: 89203505
Type: DnUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 2
Port: -
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: -
RSSI: -
Power: 20
Payload(b64): 
Payload(hex): 
JSON: 
MIC: 7f1379d6"
24E124746E228250,24E124FFFEFAB29D,473300000,SF7BW125, -48/14.2,14,3,UpUnc,2026-07-15T11:07:32+08:00,"Dev Addr/Multicast Addr: 06d5c9db
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124746E228250
Class Type: Class A
Immediately: -
Timestamp: 88203505
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 3
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 14.2
RSSI: -48
Power: -
Payload(b64): A5cAAAAABJgAAAln//8=
Payload(hex): 039700000000049800000967ffff
JSON: {""current"":0,""temperature_sensor_status"":2,""total_current"":0}
MIC: e675fa90"
24E124746E228250,24E124FFFEFAB29D,503300000,SF7BW125, -/-,0,1,DnUnc,2026-07-15T11:06:48+08:00,"Dev Addr/Multicast Addr: 06d5c9db
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124746E228250
Class Type: Class A
Immediately: false
Timestamp: 44670062
Type: DnUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 1
Port: -
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: -
RSSI: -
Power: 20
Payload(b64): 
Payload(hex): 
JSON: 
MIC: c518ec8d"
24E124746E228250,24E124FFFEFAB29D,473300000,SF7BW125, -55/13.8,14,2,UpUnc,2026-07-15T11:06:47+08:00,"Dev Addr/Multicast Addr: 06d5c9db
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124746E228250
Class Type: Class A
Immediately: -
Timestamp: 43670062
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 2
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 13.8
RSSI: -55
Power: -
Payload(b64): A5cAAAAABJgAAAln//8=
Payload(hex): 039700000000049800000967ffff
JSON: {""current"":0,""temperature_sensor_status"":2,""total_current"":0}
MIC: e07a09d6"
24E124746E228250,24E124FFFEFAB29D,502500000,SF10BW125, -/-,36,0,DnUnc,2026-07-15T11:06:30+08:00,"Dev Addr/Multicast Addr: 06d5c9db
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124746E228250
Class Type: Class A
Immediately: false
Timestamp: 26696061
Type: DnUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 0
Port: 0
Modulation: LORA
Bandwidth: 125
SpreadFactor: 10
Bitrate: 0
CodeRate: 4/5
SNR: -
RSSI: -
Power: 20
Payload(b64): 334D1LuFD8YDZavYVdzkshVFE7t6VVESYaYU/r58eQtZJVz6
Payload(hex): df7e03d4bb850fc60365abd855dce4b2154513bb7a55511261a614febe7c790b59255cfa
JSON: 
MIC: 4e0a1528"
24E124746E228250,24E124FFFEFAB29D,472500000,SF10BW125, -48/13.2,31,1,UpUnc,2026-07-15T11:06:29+08:00,"Dev Addr/Multicast Addr: 06d5c9db
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124746E228250
Class Type: Class A
Immediately: -
Timestamp: 25696061
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 1
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 10
Bitrate: 0
CodeRate: 4/5
SNR: 13.2
RSSI: -48
Power: -
Payload(b64): /wv//wEB//8BAP8WZ0biKCUDABf/CQEQ/woBAv8PAA==
Payload(hex): ff0bffff0101ffff0100ff166746e22825030017ff090110ff0a0102ff0f00
JSON: {""device_status"":1,""firmware_version"":""v1.2"",""hardware_version"":""v1.1"",""ipso_version"":""v0.1"",""lorawan_class"":0,""sn"":""6746e22825030017"",""tsl_version"":""v1.0""}
MIC: c66a5654"
24E124746E228250,24E124FFFEFAB29D,503300000,SF10BW125, -/-,17,0,JnAcc,2026-07-15T11:06:20+08:00,"Dev Addr/Multicast Addr: 06d5c9db
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124746E228250
Class Type: Class A
Immediately: false
Timestamp: 20733406
Type: JnAcc
Adr: -
AdrAcKReq: -
Ack: -
Fcnt: 0
Port: -
Modulation: LORA
Bandwidth: 125
SpreadFactor: 10
Bitrate: 0
CodeRate: 4/5
SNR: -
RSSI: -
Power: 20
Payload(b64): IAAAAQMCAdvJ1QYAAQcVeJc=
Payload(hex): 20000001030201dbc9d506000107157897
JSON: 
MIC: f737103e"
24E124746E228250,24E124FFFEFAB29D,473300000,SF10BW125, -52/12.2,18,0,JnReq,2026-07-15T11:06:19+08:00,"Dev Addr/Multicast Addr: 00000000
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124746E228250
Class Type: Class A
Immediately: -
Timestamp: 15733406
Type: JnReq
Adr: -
AdrAcKReq: -
Ack: -
Fcnt: 0
Port: -
Modulation: LORA
Bandwidth: 125
SpreadFactor: 10
Bitrate: 0
CodeRate: 4/5
SNR: 12.2
RSSI: -52
Power: -
Payload(b64): AQAqAMAk4SRQgiJudCThJFsi
Payload(hex): 01002a00c024e1245082226e7424e1245b22
JSON: 
MIC: 3448097d"
24E124746E228250,24E124FFFEFAB29D,473300000,SF10BW125, -54/13.8,18,0,JnReq,2026-07-15T11:06:06+08:00,"Dev Addr/Multicast Addr: 00000000
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124746E228250
Class Type: Class A
Immediately: -
Timestamp: 1804259
Type: JnReq
Adr: -
AdrAcKReq: -
Ack: -
Fcnt: 0
Port: -
Modulation: LORA
Bandwidth: 125
SpreadFactor: 10
Bitrate: 0
CodeRate: 4/5
SNR: 13.8
RSSI: -54
Power: -
Payload(b64): AQAqAMAk4SRQgiJudCThJAIV
Payload(hex): 01002a00c024e1245082226e7424e1240215
JSON: 
MIC: 27bc1e68"
24E124746E228250,24E124FFFEFAB29D,472100000,SF10BW125, -45/13.2,18,0,JnReq,2026-07-15T11:05:49+08:00,"Dev Addr/Multicast Addr: 00000000
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124746E228250
Class Type: Class A
Immediately: -
Timestamp: 4280487015
Type: JnReq
Adr: -
AdrAcKReq: -
Ack: -
Fcnt: 0
Port: -
Modulation: LORA
Bandwidth: 125
SpreadFactor: 10
Bitrate: 0
CodeRate: 4/5
SNR: 13.2
RSSI: -45
Power: -
Payload(b64): AQAqAMAk4SRQgiJudCThJDVa
Payload(hex): 01002a00c024e1245082226e7424e124355a
JSON: 
MIC: 822cacab"
24E124746E228250,24E124FFFEFAB29D,472500000,SF10BW125, -49/12.8,18,0,JnReq,2026-07-15T11:05:34+08:00,"Dev Addr/Multicast Addr: 00000000
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124746E228250
Class Type: Class A
Immediately: -
Timestamp: 4265287473
Type: JnReq
Adr: -
AdrAcKReq: -
Ack: -
Fcnt: 0
Port: -
Modulation: LORA
Bandwidth: 125
SpreadFactor: 10
Bitrate: 0
CodeRate: 4/5
SNR: 12.8
RSSI: -49
Power: -
Payload(b64): AQAqAMAk4SRQgiJudCThJAHR
Payload(hex): 01002a00c024e1245082226e7424e12401d1
JSON: 
MIC: aad3e00f"
24E124710E317752,24E124FFFEFAB29D,472300000,SF7BW125, -52/9.0,37,1151,UpUnc,2026-07-15T09:54:24+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 4289599373
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 1151
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 9.0
RSSI: -52
Power: -
Payload(b64): A2cLAQRobwUAAQbLAAd9LgMI5hMACXMuJwp9AgALfQgADH0IAA==
Payload(hex): 03670b0104686f05000106cb00077d2e0308e6130009732e270a7d02000b7d08000c7d0800
JSON: {""co2"":814,""hcho"":0.02,""humidity"":55.5,""light_level"":0,""pir"":1,""pm10"":8,""pm2_5"":8,""pressure"":1003,""temperature"":26.7,""tvoc"":19}
MIC: 6c68dd02"
24E124710E317752,24E124FFFEFAB29D,472500000,SF7BW125, -51/12.2,37,1150,UpUnc,2026-07-15T09:53:24+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 4229590374
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 1150
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 12.2
RSSI: -51
Power: -
Payload(b64): A2cLAQRobwUAAQbLAAd9LAMI5hMACXMuJwp9AgALfQgADH0IAA==
Payload(hex): 03670b0104686f05000106cb00077d2c0308e6130009732e270a7d02000b7d08000c7d0800
JSON: {""co2"":812,""hcho"":0.02,""humidity"":55.5,""light_level"":0,""pir"":1,""pm10"":8,""pm2_5"":8,""pressure"":1003,""temperature"":26.7,""tvoc"":19}
MIC: 8a705b59"
24E124710E317752,24E124FFFEFAB29D,472900000,SF7BW125, -50/9.0,37,1149,UpUnc,2026-07-15T09:52:24+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 4169593304
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 1149
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 9.0
RSSI: -50
Power: -
Payload(b64): A2cLAQRocAUAAQbLAAd9KwMI5hQACXMuJwp9AQALfQwADH0MAA==
Payload(hex): 03670b0104687005000106cb00077d2b0308e6140009732e270a7d01000b7d0c000c7d0c00
JSON: {""co2"":811,""hcho"":0.01,""humidity"":56,""light_level"":0,""pir"":1,""pm10"":12,""pm2_5"":12,""pressure"":1003,""temperature"":26.7,""tvoc"":20}
MIC: b87cb698"
24E124710E317752,24E124FFFEFAB29D,471900000,SF7BW125, -51/13.2,37,1148,UpUnc,2026-07-15T09:51:24+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 4109595237
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 1148
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 13.2
RSSI: -51
Power: -
Payload(b64): A2cLAQRocAUAAQbLAAd9LAMI5hYACXMuJwp9AQALfQwADH0MAA==
Payload(hex): 03670b0104687005000106cb00077d2c0308e6160009732e270a7d01000b7d0c000c7d0c00
JSON: {""co2"":812,""hcho"":0.01,""humidity"":56,""light_level"":0,""pir"":1,""pm10"":12,""pm2_5"":12,""pressure"":1003,""temperature"":26.7,""tvoc"":22}
MIC: e13a90ad"
24E124710E317752,24E124FFFEFAB29D,472300000,SF7BW125, -50/11.8,37,1147,UpUnc,2026-07-15T09:50:24+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 4049595234
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 1147
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 11.8
RSSI: -50
Power: -
Payload(b64): A2cLAQRocAUAAQbLAAd9KwMI5hEACXMtJwp9AgALfQwADH0MAA==
Payload(hex): 03670b0104687005000106cb00077d2b0308e6110009732d270a7d02000b7d0c000c7d0c00
JSON: {""co2"":811,""hcho"":0.02,""humidity"":56,""light_level"":0,""pir"":1,""pm10"":12,""pm2_5"":12,""pressure"":1002.9,""temperature"":26.7,""tvoc"":17}
MIC: 0f385be6"
24E124710E317752,24E124FFFEFAB29D,472700000,SF7BW125, -52/13.8,37,1146,UpUnc,2026-07-15T09:49:24+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 3989597097
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 1146
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 13.8
RSSI: -52
Power: -
Payload(b64): A2cLAQRocQUAAQbLAAd9CAMI5hIACXMtJwp9AgALfQsADH0LAA==
Payload(hex): 03670b0104687105000106cb00077d080308e6120009732d270a7d02000b7d0b000c7d0b00
JSON: {""co2"":776,""hcho"":0.02,""humidity"":56.5,""light_level"":0,""pir"":1,""pm10"":11,""pm2_5"":11,""pressure"":1002.9,""temperature"":26.7,""tvoc"":18}
MIC: 0fdef668"
24E124710E317752,24E124FFFEFAB29D,472900000,SF7BW125, -53/11.8,37,1145,UpUnc,2026-07-15T09:48:23+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 3929590064
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 1145
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 11.8
RSSI: -53
Power: -
Payload(b64): A2cMAQRocQUAAQbLAAd9AgMI5hMACXMtJwp9AgALfQsADH0LAA==
Payload(hex): 03670c0104687105000106cb00077d020308e6130009732d270a7d02000b7d0b000c7d0b00
JSON: {""co2"":770,""hcho"":0.02,""humidity"":56.5,""light_level"":0,""pir"":1,""pm10"":11,""pm2_5"":11,""pressure"":1002.9,""temperature"":26.8,""tvoc"":19}
MIC: e645b113"
